product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
9d0a2db5144d569d5ce5375bb0f4de36,cama_mesa_banho,39.0,347.0,1.0,75.0,17.0,12.0,17.0
41ae9f1ae64408cbe2b980a3227f04b3,papelaria,55.0,1349.0,2.0,1000.0,27.0,10.0,20.0
8f9dc141063eb39ea09a9df984895c50,automotivo,45.0,764.0,4.0,1475.0,32.0,28.0,28.0
05d7deab2f99410d5fa21a75deaa1fad,fashion_bolsas_e_acessorios,52.0,1383.0,4.0,750.0,36.0,18.0,36.0
84a77e7e0bd4806ffd493e8a8c37737d,papelaria,52.0,145.0,10.0,3600.0,36.0,8.0,15.0
1fd78e3ef5fc49eddd84e82c035b682c,moveis_decoracao,42.0,461.0,3.0,2200.0,28.0,28.0,38.0
955821b9200f75f399d091f381821044,eletrodomesticos,47.0,82.0,1.0,150.0,20.0,13.0,15.0
32e12dbd1df2c2b6831ba26dc8325d1f,casa_construcao,58.0,247.0,1.0,1750.0,30.0,20.0,30.0
48aaba1523759485364bcd94f4d4c4f5,esporte_lazer,54.0,1162.0,4.0,1300.0,44.0,8.0,30.0
dd2ca29c9d0f93d3b1d28d7d7ee3025c,moveis_sala,24.0,356.0,2.0,7750.0,33.0,25.0,33.0
cc95f2435cc780a6992154d6a29ff226,utilidades_domesticas,46.0,616.0,1.0,3100.0,32.0,26.0,21.0
1c36a5285f7f3b1ed2637d7c528ce5ff,malas_acessorios,21.0,769.0,4.0,1600.0,55.0,37.0,30.0
d899300bb0834fde956e80ce7ca0c958,relogios_presentes,58.0,635.0,2.0,350.0,19.0,13.0,13.0
9f22d89800e8f59f79d50aa9d732f5e2,beleza_saude,50.0,355.0,1.0,888.0,18.0,17.0,18.0
7486c1fa8968fae4af4c32882f72dbe6,informatica_acessorios,39.0,160.0,3.0,150.0,16.0,4.0,14.0
80a96c144008b8446632f872d3b1a3ed,utilidades_domesticas,46.0,193.0,1.0,1025.0,25.0,23.0,25.0
46a44fef61c4835cb2cc8f39f0ce0752,utilidades_domesticas,63.0,261.0,2.0,250.0,20.0,9.0,12.0
d2fac83bdc41acb845baf953df64155a,cama_mesa_banho,56.0,509.0,4.0,450.0,45.0,15.0,35.0
dbb00dd9b017066946537423958bd4ea,beleza_saude,50.0,546.0,1.0,1000.0,16.0,12.0,13.0
b2cadfc2d6da74fba3a372470641ba61,utilidades_domesticas,26.0,201.0,1.0,400.0,16.0,9.0,12.0
bb8248b78690e295b4978f78009e4b94,telefonia,56.0,367.0,3.0,150.0,21.0,7.0,14.0
3931aaf38ba4cc928100541ff51b82ff,informatica_acessorios,45.0,554.0,3.0,400.0,16.0,4.0,16.0
8cf7e354e6d9f04a09f4d59bc77dcc8e,construcao_ferramentas_jardim,55.0,749.0,1.0,9500.0,56.0,30.0,28.0
1a986b4015f20a3c26d8573a46dcf65e,cool_stuff,46.0,269.0,1.0,300.0,34.0,5.0,27.0
2ae501b303a5a8e6f75c8c36f366b2d5,perfumaria,30.0,138.0,1.0,150.0,22.0,7.0,16.0
f28fd17099749b33b6e5081515b2e797,cama_mesa_banho,44.0,421.0,1.0,550.0,30.0,5.0,25.0
4732ecf5e4abee8f7ff4d1b8df0f7af5,automotivo,39.0,1571.0,3.0,1100.0,37.0,12.0,30.0
fe849745fcdc6e1d6864539a2b13197f,beleza_saude,46.0,841.0,1.0,300.0,19.0,12.0,13.0
6b82874c6b51b92913dcdb364eaaae0f,,,,,21450.0,70.0,34.0,50.0
7193329f650facb78de86a2e0b771e2f,beleza_saude,57.0,1668.0,1.0,850.0,18.0,10.0,14.0
28f71b48a5f99f0bcf4642ae10352557,relogios_presentes,42.0,431.0,2.0,500.0,17.0,22.0,17.0
afa6d9a2f3ba0d5b06ccd5eb4bd2e29a,esporte_lazer,54.0,675.0,1.0,750.0,26.0,23.0,23.0
12827caf723c4ff8030d64dcffe3cdab,beleza_saude,59.0,3939.0,6.0,150.0,28.0,13.0,12.0
53f92b0474f91fcb5bd188c6a8075c38,utilidades_domesticas,54.0,2952.0,3.0,30000.0,76.0,51.0,51.0
52a646aa308987e28c375b41081de428,sinalizacao_e_seguranca,53.0,512.0,1.0,325.0,17.0,17.0,17.0
5d2754abdc85429bc7a4c37d52fbea43,fashion_bolsas_e_acessorios,53.0,770.0,1.0,200.0,16.0,2.0,11.0
4723ab93377036eb7e0c15dfca8c8ce6,telefonia,50.0,561.0,3.0,200.0,19.0,3.0,12.0
29608c81e9f1be14503667ecd1d35c63,esporte_lazer,52.0,473.0,1.0,200.0,20.0,15.0,15.0
c68b419d9c6038271b85bac98adb0fc9,,,,,1000.0,16.0,14.0,30.0
e19c8e70d39de9646d64163a66051797,fashion_roupa_masculina,32.0,713.0,2.0,800.0,20.0,7.0,20.0
0c03a930e654a5f1ea08f95a5c67d076,beleza_saude,48.0,589.0,1.0,700.0,20.0,16.0,17.0
ba17dd83b93da33a4483ba301644f40a,relogios_presentes,60.0,394.0,6.0,250.0,16.0,2.0,11.0
1dce3fd38c13a3e74fe5000f33858442,automotivo,58.0,674.0,3.0,1800.0,22.0,10.0,18.0
4e80e5fbd1f7a5e67501d0e1573abf98,relogios_presentes,51.0,393.0,1.0,300.0,19.0,13.0,13.0
75747bce1abad71ec9edfb9ca6dd509c,livros_tecnicos,42.0,492.0,1.0,450.0,29.0,2.0,17.0
2b1e141d70cf9e03eae19784eb427c24,informatica_acessorios,57.0,761.0,1.0,400.0,16.0,21.0,15.0
d806210810eb8942d0ea5b17967bb1c4,cool_stuff,59.0,988.0,1.0,1635.0,23.0,30.0,17.0
6a23ae3187f1dac41b7210a8c7739d6b,moveis_decoracao,52.0,832.0,1.0,750.0,20.0,35.0,20.0
bcb8826a092a057aedd93bb71d67c24d,beleza_saude,54.0,340.0,1.0,500.0,24.0,20.0,24.0
f102842fbe436027eeeb7fc76d3063aa,consoles_games,59.0,434.0,3.0,350.0,20.0,20.0,20.0
05d26098907b7bd26c0f92feefd10eae,brinquedos,43.0,389.0,1.0,200.0,18.0,13.0,16.0
4d777d8c652076edf63299034cc4c599,cama_mesa_banho,60.0,166.0,3.0,950.0,26.0,15.0,19.0
265928225c1358e74bf8668ff65096f3,brinquedos,25.0,119.0,1.0,300.0,16.0,17.0,11.0
860dd3635c61aba2d7ddea90b7d471b2,beleza_saude,50.0,1083.0,2.0,452.0,20.0,11.0,18.0
ee2405458ecf90c4d6e1c55a9680de91,brinquedos,60.0,919.0,2.0,17650.0,45.0,50.0,45.0
45852eb1811c96c22787d9a3cb3875dc,cama_mesa_banho,56.0,393.0,2.0,1100.0,35.0,9.0,35.0
b4a595a550a377a81bf10d27821fab6d,utilidades_domesticas,58.0,235.0,5.0,5250.0,35.0,15.0,35.0
44d958961868395bfe852e70d48081f4,brinquedos,31.0,254.0,1.0,200.0,16.0,10.0,11.0
5b706747080dcd34b3ebd803c25ccd65,relogios_presentes,52.0,654.0,4.0,340.0,47.0,13.0,13.0
4a37bc772078a013df64fd661ae5ee6c,beleza_saude,57.0,677.0,1.0,750.0,16.0,16.0,16.0
120ed962437fbd2a403ab98f630d8e85,cama_mesa_banho,58.0,430.0,1.0,2650.0,33.0,10.0,33.0
eae50b5c9a18c296b7fa904cf04406a5,moveis_decoracao,58.0,477.0,1.0,300.0,35.0,10.0,25.0
6ba4f83d1c821bb17fe0a917881258d4,utilidades_domesticas,50.0,1123.0,1.0,13600.0,16.0,65.0,60.0
477e9dd0ec1da08376e3e29bf434add9,construcao_ferramentas_construcao,59.0,711.0,6.0,1250.0,30.0,10.0,20.0
6668e2c5a29f47a016858f28a3673e4a,cama_mesa_banho,50.0,627.0,2.0,3950.0,33.0,14.0,33.0
dfc767a34d7f9f8ee72a3e9b5ed55f89,informatica_acessorios,32.0,1095.0,2.0,400.0,38.0,2.0,29.0
2b27cb23faa03f71607fcdd1539387f3,malas_acessorios,59.0,857.0,7.0,1100.0,35.0,14.0,29.0
ecac3b74dce5ab6c6a7b9eda9216cfcc,beleza_saude,45.0,379.0,3.0,200.0,16.0,16.0,16.0
1b726b3b028ce5af355fc94c066520d7,eletrodomesticos,60.0,230.0,1.0,425.0,39.0,17.0,39.0
8aebbc3445bef4a356ae41d226a7b5da,utilidades_domesticas,43.0,1129.0,1.0,22050.0,55.0,40.0,60.0
a963ea4d494221de09b70f1b4a70edbd,informatica_acessorios,58.0,240.0,1.0,150.0,35.0,8.0,11.0
ae48f03d1836c1021bf0babdf8b63dbb,utilidades_domesticas,46.0,290.0,1.0,800.0,20.0,8.0,20.0
67085b88a68c08cfe73132310f0574f3,moveis_decoracao,57.0,209.0,11.0,800.0,40.0,8.0,35.0
c51dc74a8b5018e82e9e44ef4b647227,perfumaria,60.0,418.0,1.0,650.0,16.0,10.0,11.0
89f46d1e213867388c2fac6078f5c06d,fashion_roupa_feminina,43.0,754.0,2.0,500.0,16.0,2.0,11.0
37c8b2425c9c0455491b06ad8671c224,cool_stuff,57.0,1255.0,4.0,198.0,17.0,9.0,15.0
1dcd65bb5dd967d7b4c6b0223cefb838,,,,,9150.0,33.0,30.0,44.0
8de2d2a80d4900fc699d4f52fbe8c43a,utilidades_domesticas,27.0,868.0,2.0,500.0,22.0,16.0,16.0
743faa1bbabdf4abcbd2443fcc33fca9,utilidades_domesticas,41.0,687.0,2.0,950.0,27.0,30.0,27.0
5ec9cc4e1217d387b9fedfa362b7bc24,automotivo,56.0,1310.0,1.0,3750.0,42.0,19.0,25.0
d24659126d5bbd0b1bacba3e8d17a978,esporte_lazer,32.0,513.0,3.0,250.0,16.0,6.0,20.0
88316766399e9545cb650c3ab70208a0,fashion_bolsas_e_acessorios,42.0,361.0,1.0,100.0,17.0,3.0,12.0
7c1043bb5837db0c6bc1953419a18628,papelaria,59.0,495.0,7.0,800.0,22.0,7.0,15.0
dfa872802d781798321a10f1ddadea82,construcao_ferramentas_seguranca,58.0,1720.0,3.0,200.0,17.0,7.0,17.0
593236d0ff46b4299b4787fb8d43f7f0,industria_comercio_e_negocios,44.0,1396.0,2.0,7225.0,16.0,103.0,25.0
984a3b9f9bb4c8feb319da951212696e,cool_stuff,20.0,740.0,1.0,50.0,40.0,30.0,50.0
2a27bdf5d36c733df107a86e44370254,beleza_saude,52.0,1976.0,3.0,425.0,20.0,9.0,18.0
060ea530ba6184d49f7b1cc031c4c97e,cama_mesa_banho,54.0,383.0,1.0,950.0,50.0,5.0,50.0
60e68dc2013929af2b3b5408e2da87fd,brinquedos,52.0,397.0,5.0,550.0,32.0,11.0,20.0
28a4dc65b49348e9de7f1aa7bfbabfd8,eletrodomesticos_2,59.0,319.0,7.0,14350.0,41.0,55.0,31.0
b1060f179d7f706565e347fbe00bf1b8,beleza_saude,32.0,1046.0,1.0,328.0,20.0,14.0,18.0
f66bfba86b78fa48e0834bb209e1555a,cama_mesa_banho,32.0,306.0,1.0,1950.0,58.0,15.0,46.0
74c94099baac38d7d352195da981626a,beleza_saude,36.0,642.0,1.0,700.0,16.0,40.0,11.0
270c3d76b5efb36480487920cec3e167,eletrodomesticos,57.0,335.0,1.0,1250.0,22.0,11.0,20.0
f911903162e5c7cfa48e5b803068b091,construcao_ferramentas_construcao,56.0,290.0,2.0,400.0,20.0,5.0,20.0
3a9705b35192e14929ed984f99ae4f65,esporte_lazer,55.0,936.0,3.0,2320.0,63.0,33.0,17.0
96bcd2d5266412b1a43593fe5b904536,ferramentas_jardim,41.0,394.0,1.0,2700.0,16.0,30.0,25.0
c20fbbd4ccf2f7da70e150689a6a905f,perfumaria,47.0,723.0,1.0,455.0,21.0,15.0,17.0
e8221ea20065e9f3bd2efda98b807cd3,fashion_bolsas_e_acessorios,38.0,366.0,3.0,150.0,16.0,6.0,20.0
9b76503b35ee45adf532e291d5c7de0d,cama_mesa_banho,51.0,115.0,1.0,2200.0,45.0,25.0,35.0
049b55359c60ea6403938b9e408f40b8,cama_mesa_banho,49.0,297.0,2.0,1400.0,37.0,23.0,35.0
e6d528652daa9f45b90b855c0596bfbf,casa_conforto,55.0,200.0,2.0,450.0,45.0,15.0,35.0
386486367c1f9d4f587a8864ccb6902b,cama_mesa_banho,54.0,120.0,1.0,835.0,40.0,9.0,33.0
84db874a1a2d895b0eece26cc9bb3dd3,cool_stuff,55.0,418.0,2.0,1250.0,36.0,16.0,24.0
483df9288035696f34225a7047591d13,informatica_acessorios,34.0,2457.0,1.0,550.0,26.0,17.0,17.0
fac0337908b983ba98c810f03d25f278,cama_mesa_banho,49.0,729.0,1.0,3850.0,20.0,30.0,30.0
0de11423be68ad641c9be1135450074c,cool_stuff,63.0,877.0,6.0,7000.0,22.0,52.0,27.0
d4de08feff9533e02efa79613935336e,cama_mesa_banho,53.0,681.0,1.0,1250.0,19.0,17.0,22.0
91e6a181c1ebe734ab459822cee89763,relogios_presentes,47.0,528.0,3.0,850.0,48.0,16.0,25.0
b687f7d54b34a215172bf55f9584584a,ferramentas_jardim,49.0,374.0,1.0,900.0,30.0,10.0,20.0
7e34dea6bf1b26c294d48bfc3fa41d9e,fashion_underwear_e_moda_praia,63.0,3140.0,11.0,400.0,16.0,5.0,11.0
af8215adef2df1e9e66642f159e81e55,relogios_presentes,52.0,585.0,1.0,400.0,20.0,11.0,19.0
644ede1cd3a7b877de774c66fd4abc78,esporte_lazer,52.0,682.0,2.0,1100.0,24.0,16.0,15.0
8bfd18c7b7358231b2a3f9ae98eed105,ferramentas_jardim,57.0,365.0,6.0,850.0,24.0,13.0,18.0
35255921c732e0e9319097469d856cd5,relogios_presentes,54.0,630.0,6.0,400.0,18.0,11.0,15.0
ed9b924bdbd0fd22c60aba6dddfbb6e5,audio,60.0,1046.0,1.0,675.0,22.0,9.0,16.0
7a33d7a1a85cb7db38bacbcc212a6013,beleza_saude,56.0,483.0,2.0,175.0,19.0,12.0,13.0
32f186a3f6239888c37adf90db857098,alimentos_bebidas,57.0,1322.0,1.0,1350.0,18.0,17.0,16.0
505bdfe93e66810bd2dfd42bcc61976b,informatica_acessorios,60.0,1503.0,5.0,588.0,20.0,17.0,15.0
216b222c2a8c6918d4203f3cbefb8568,utilidades_domesticas,41.0,897.0,1.0,450.0,20.0,10.0,20.0
bc86251d831265a9937ccfccecd6c224,automotivo,59.0,867.0,5.0,1500.0,68.0,9.0,33.0
d6d759f5b4285a0cc72404efa8c19632,esporte_lazer,25.0,267.0,2.0,1550.0,35.0,30.0,40.0
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,46.0,1969.0,1.0,683.0,31.0,16.0,16.0
2a763f02c6a7a8ab7c1be0460ff891d0,moveis_decoracao,53.0,575.0,1.0,2500.0,35.0,9.0,25.0
fc37e09bb4dadd1eef5e92e954b1c72e,bebes,51.0,1243.0,2.0,500.0,30.0,6.0,23.0
ffc9d90bae2127e6a6ce6d6654267ebd,esporte_lazer,52.0,1113.0,2.0,300.0,20.0,34.0,44.0
9746ab6f7694c5e2fc9fe14befbb5c18,beleza_saude,44.0,820.0,1.0,350.0,16.0,16.0,15.0
c8149a123a4dccdd873b3de1e7867bba,cool_stuff,51.0,425.0,1.0,250.0,16.0,12.0,11.0
0eb8e03d4ef83152c4642b606b5bbdec,moveis_decoracao,47.0,348.0,1.0,2900.0,40.0,10.0,35.0
3f9d819e1669be4865fdcd717968bb4e,informatica_acessorios,23.0,1036.0,2.0,200.0,16.0,2.0,11.0
bdb0b11a36aed4d0d862a7037c838560,telefonia,45.0,742.0,3.0,383.0,16.0,12.0,13.0
464383c22e65860826cf78650fe0f4e4,consoles_games,49.0,781.0,5.0,200.0,16.0,16.0,16.0
9ead3847aad283a0842bde7ad9a9e7b3,informatica_acessorios,56.0,1173.0,1.0,1300.0,30.0,16.0,16.0
c4df35b0ef8a1996cd7118d81c1632ad,bebidas,44.0,744.0,1.0,4300.0,16.0,15.0,11.0
13387d462f74993d258b62f8f85fd9b8,beleza_saude,53.0,2610.0,2.0,150.0,16.0,7.0,12.0
c244b71b9f393724eaf2792a96427931,moveis_decoracao,59.0,589.0,1.0,400.0,17.0,8.0,17.0
f303e2cdf0967ef1a153d12f2685d280,cama_mesa_banho,58.0,262.0,1.0,1400.0,25.0,10.0,25.0
e1bb819e98ca4d6153c28872921f171e,automotivo,56.0,1108.0,6.0,450.0,20.0,15.0,15.0
cc68bcd2a2720e95aef8b6cb71f62ed9,esporte_lazer,54.0,660.0,1.0,154.0,17.0,10.0,13.0
88d1ed18fd38fa0ffeeb4b517ca42a9d,utilidades_domesticas,55.0,132.0,1.0,470.0,21.0,23.0,21.0
671446e8e3aa3df1eca47b6c354a2921,,,,,5500.0,33.0,22.0,33.0
d400b62525c30cb8ec0786613bb0d93f,eletroportateis,58.0,613.0,1.0,650.0,16.0,10.0,16.0
9fa0c72476690fbc66bcacc498fe7fd6,informatica_acessorios,34.0,1122.0,2.0,100.0,18.0,11.0,14.0
1fa4ef78e1b8f0afea31e4ae9578affd,cama_mesa_banho,55.0,739.0,1.0,1600.0,40.0,20.0,20.0
e619ceb6b2a4196772ddaa5c6e0368a7,moveis_decoracao,52.0,646.0,1.0,400.0,16.0,30.0,20.0
4079a95ae53890e5c268117864020aa8,cama_mesa_banho,60.0,298.0,1.0,2350.0,33.0,7.0,37.0
3e12358032a6a599d25d9fd630cec2e1,utilidades_domesticas,52.0,1301.0,1.0,975.0,31.0,12.0,21.0
9ff668529410eefd5bca723acb4834c1,moveis_decoracao,59.0,439.0,1.0,1800.0,30.0,6.0,20.0
ebf6a0215aa3523486a430e93f6d56ec,cama_mesa_banho,54.0,687.0,2.0,1150.0,32.0,5.0,30.0
a878ce3514b37e8bfeac8f881438b775,cama_mesa_banho,58.0,678.0,1.0,1250.0,19.0,17.0,22.0
ae6476ef6cf588ccb0bd009b62359b97,beleza_saude,60.0,950.0,2.0,1300.0,42.0,12.0,20.0
f0ea71b6e2ab4cb3bd8f5ba522a25a56,,,,,1300.0,30.0,20.0,30.0
fedccbd5e370e8ddb7aae6fb4cb70347,,,,,1200.0,20.0,20.0,20.0
38650206798cd31f659906705a0eff70,moveis_decoracao,58.0,275.0,1.0,1800.0,45.0,14.0,35.0
43267ceb81c34b7d49decd624671ccfa,ferramentas_jardim,54.0,2155.0,1.0,509.0,17.0,13.0,13.0
0011c512eb256aa0dbbb544d8dffcf6e,automotivo,58.0,177.0,1.0,100.0,16.0,15.0,16.0
61a53738adc5c0e8d243553320f9ba1c,esporte_lazer,59.0,1104.0,1.0,8809.0,52.0,52.0,17.0
ef1c1ac9af94321c7af51e984279cb6b,construcao_ferramentas_construcao,58.0,138.0,6.0,14900.0,48.0,30.0,48.0
457953cd3ce26e8f7c9037bfb9e19b14,moveis_decoracao,56.0,296.0,2.0,1050.0,100.0,7.0,15.0
54af11c815f92135fb554bd9c97dd418,cama_mesa_banho,57.0,520.0,1.0,950.0,29.0,10.0,25.0
5657897eec3381c5a9aaf19be83f16e2,cool_stuff,35.0,377.0,2.0,500.0,19.0,17.0,25.0
afb0d399cb1dec68de437eec41c94fad,telefonia,58.0,733.0,6.0,100.0,18.0,6.0,14.0
73c15f15e628e4ec389e0ed1cec48b15,cool_stuff,45.0,3033.0,5.0,12400.0,35.0,35.0,50.0
37d2e3656244fd840ebd0460360455cd,papelaria,36.0,215.0,1.0,700.0,45.0,10.0,31.0
25a675783383c8e0aa707b7e9063c925,relogios_presentes,39.0,700.0,2.0,253.0,18.0,11.0,13.0
0f2ee8171adfc13c81f69ff4dcb2b635,beleza_saude,45.0,1194.0,1.0,1413.0,40.0,16.0,31.0
e73a764ace9b74b912bea28a731f60e0,moveis_cozinha_area_de_servico_jantar_e_jardim,57.0,354.0,4.0,1150.0,27.0,15.0,16.0
f3979f97b4913d696bbe9c7c425c5e4e,bebes,36.0,654.0,3.0,18667.0,88.0,28.0,67.0
67ff96903c597ba4b1d7f668734bc3a4,construcao_ferramentas_jardim,34.0,376.0,1.0,65.0,17.0,12.0,17.0
49c8221f68acec04f84cc22c58be6c5a,pet_shop,54.0,947.0,4.0,700.0,36.0,12.0,30.0
5e6248437b2668bba62c0fdd71eaf72d,ferramentas_jardim,42.0,567.0,3.0,1075.0,34.0,31.0,34.0
d8160f4d642dacdcdb00f26b434a6033,pet_shop,42.0,244.0,4.0,4050.0,30.0,53.0,30.0
96341c5bd303e04bee20bcd01431dfaf,artigos_de_festas,60.0,430.0,1.0,200.0,16.0,6.0,11.0
8375cac77900898b899b33ef7b966bb0,cama_mesa_banho,35.0,2618.0,1.0,1200.0,16.0,22.0,11.0
e13cf83849f5e6cf2b946de4ca48bf2c,pet_shop,57.0,651.0,1.0,500.0,25.0,15.0,20.0
d48782d1a53a65a84d63efd6aabd4f03,construcao_ferramentas_construcao,38.0,409.0,2.0,8817.0,43.0,24.0,47.0
25a048d00b596eeac27424b4e897f07e,musica,50.0,364.0,2.0,100.0,24.0,11.0,16.0
914a1be6110e7ce3289dbf55ec0d9704,cool_stuff,58.0,989.0,1.0,2050.0,42.0,25.0,15.0
4cbccd77b25ad10677a460380987eaf3,moveis_escritorio,42.0,2115.0,1.0,13600.0,58.0,28.0,58.0
00a985c524adbb97a4211e4ce17aabec,telefonia,58.0,734.0,3.0,250.0,17.0,4.0,12.0
ae4a8a8e8a8f8850c720e68c182b1625,eletronicos,60.0,300.0,4.0,24050.0,80.0,30.0,60.0
dbbda25f6b7c74669cf2203b2e3139a0,beleza_saude,59.0,1935.0,3.0,300.0,27.0,11.0,15.0
ba3fea9ec13fb882dda6c9e4295d9130,relogios_presentes,55.0,266.0,3.0,667.0,20.0,17.0,18.0
29ea1bc54f78267f6e85b9c99c93e12a,construcao_ferramentas_construcao,58.0,339.0,1.0,7100.0,29.0,8.0,29.0
f50df9b142a624bf4c4d8495489a207e,brinquedos,60.0,804.0,1.0,600.0,23.0,25.0,20.0
f0a8b25a0a4f80f60eed4e1fdc3d477c,beleza_saude,59.0,374.0,2.0,1450.0,38.0,31.0,24.0
121b9686b9929855d823981fc655a6fe,utilidades_domesticas,55.0,747.0,1.0,6250.0,53.0,23.0,28.0
c2aedc6c0521b9c1fd928f2b2375d5d6,telefonia_fixa,28.0,1252.0,3.0,400.0,20.0,30.0,11.0
0a2fff0d95ef3bbb7dffc618f9542ba9,relogios_presentes,26.0,567.0,1.0,283.0,18.0,12.0,13.0
e792f2bb275bdea9b6076c2acbb5abcd,perfumaria,47.0,1090.0,1.0,850.0,16.0,14.0,11.0
60bb4500843105345ef9541e59a7a87a,cama_mesa_banho,58.0,871.0,1.0,1200.0,40.0,10.0,37.0
7ffd59e4a33610e863f39cd3040ae7b1,automotivo,48.0,557.0,4.0,350.0,44.0,17.0,30.0
20d672f52195d2c20168f758a77303d6,automotivo,51.0,93.0,1.0,200.0,16.0,15.0,15.0
3b2d98c62a89221177c0f6213256816b,telefonia,55.0,316.0,2.0,150.0,16.0,4.0,11.0
9dbf7eb5228b2070008a2e331b114512,informatica_acessorios,35.0,1101.0,1.0,250.0,42.0,2.0,30.0
5ad04927f75f1ec98ff4458470452b01,malas_acessorios,41.0,1047.0,1.0,2240.0,76.0,10.0,14.0
bdf5efab9b8b85e6a49603007646f763,livros_tecnicos,25.0,2021.0,1.0,213.0,21.0,2.0,14.0
e000ecbb2e86143e74b3b2c3cf15f21e,brinquedos,60.0,196.0,4.0,1150.0,30.0,30.0,30.0
19d97e807df39d7af6311ba423eaecc3,cama_mesa_banho,59.0,273.0,1.0,8850.0,16.0,10.0,16.0
dd7c7650c31d56afe11234bfd0a1e1ea,moveis_decoracao,58.0,1969.0,2.0,3000.0,69.0,11.0,11.0
46fd22a153db867285b826a2c62b446b,utilidades_domesticas,58.0,803.0,3.0,10900.0,71.0,25.0,45.0
b6665355b9d865e088250a5c8d7b36c1,brinquedos,58.0,246.0,1.0,300.0,37.0,20.0,20.0
29c131c43e662b738339aafcc0ba00fc,moveis_decoracao,32.0,926.0,1.0,600.0,17.0,17.0,17.0
b415213dee0b8051901b7ebe5a6b99f4,fashion_bolsas_e_acessorios,51.0,1081.0,1.0,415.0,23.0,19.0,18.0
6af5a2183cea4408f4292dd86be5f667,brinquedos,54.0,457.0,1.0,400.0,30.0,10.0,20.0
296ae6fd1ff55a39b63dbbb3ea7a36a0,cama_mesa_banho,59.0,796.0,3.0,8150.0,50.0,20.0,40.0
5ade9eaa68986ae388b9d6ba2aa185e8,moveis_decoracao,60.0,956.0,4.0,5250.0,66.0,15.0,33.0
aff4c4ee166f76b66595e0bcfb983d5b,consoles_games,49.0,472.0,1.0,700.0,20.0,15.0,20.0
21e72a490cbe93ed7aa675d2b1ae105a,informatica_acessorios,53.0,240.0,1.0,650.0,34.0,15.0,15.0
913dfadde395f6049127173cfbb96121,informatica_acessorios,24.0,718.0,2.0,200.0,41.0,2.0,29.0
17d4764518c5a017b128060439d1559f,cool_stuff,44.0,854.0,3.0,1000.0,35.0,28.0,16.0
31eb78f384a585823382f8963cdf5849,papelaria,57.0,223.0,4.0,1500.0,60.0,20.0,29.0
91ad72a5e0313d764d9603f18f2c3658,telefonia,59.0,486.0,1.0,253.0,20.0,10.0,18.0
85f17a3ccc10ef41645833b7074f3d63,papelaria,42.0,148.0,4.0,800.0,29.0,10.0,25.0
cedc0a95516e84ab083db0319e55003f,automotivo,58.0,1590.0,4.0,7350.0,24.0,69.0,53.0
ca078ba5884f07fd8e2ec7f7b13556f1,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,356.0,1.0,4400.0,27.0,27.0,37.0
01cf8c7364048b4b6ed0fe400667054d,brinquedos,42.0,241.0,1.0,1200.0,30.0,16.0,20.0
c20e9c8a7361bfa0d6530ab73075921b,beleza_saude,49.0,1216.0,1.0,1600.0,20.0,20.0,20.0
d88cd106d68ac93feccee719004d247d,informatica_acessorios,25.0,153.0,3.0,250.0,16.0,15.0,15.0
1ecaa47c3ade7f098ca5dd97e8dcb018,telefonia,54.0,653.0,1.0,150.0,19.0,3.0,11.0
212cc0fa7359ab242a697a03a574f719,,,,,200.0,16.0,2.0,11.0
233ad2cdae25fbf46f0d090b678d23f4,market_place,53.0,213.0,3.0,775.0,35.0,9.0,15.0
6a944207f516a3e570fb1205489438bf,brinquedos,63.0,784.0,1.0,300.0,20.0,7.0,20.0
2fffbf105cbbc6e86144f00ecf571635,beleza_saude,41.0,763.0,1.0,150.0,20.0,10.0,20.0
6b7879a37ac2dbe5289a16706e859870,,,,,950.0,45.0,12.0,30.0
606bfa78f6209099f25529bb1211522f,moveis_decoracao,40.0,241.0,2.0,4000.0,52.0,6.0,52.0
2039ecc2a76b653fb536a86a570e66d8,esporte_lazer,57.0,407.0,1.0,500.0,20.0,6.0,15.0
59911136c59b2dd04ddce80d592b55f3,esporte_lazer,31.0,447.0,1.0,100.0,16.0,6.0,11.0
af76a54b712e9cab85d2824e96c56ff8,automotivo,60.0,505.0,3.0,200.0,24.0,2.0,17.0
201ec8e4fb8456dd06265be68eb419a7,moveis_decoracao,52.0,1743.0,2.0,800.0,68.0,8.0,13.0
dcfe76be1e1036cb99e5d8bdc2a1b1c9,esporte_lazer,26.0,3694.0,1.0,300.0,20.0,10.0,15.0
b9fc59d07b4a88505e53e11d17097cef,esporte_lazer,58.0,1042.0,1.0,2000.0,28.0,8.0,15.0
6acf371d62b424190897033ef93947bb,telefonia,25.0,1052.0,5.0,300.0,16.0,7.0,11.0
ca17b18b38db6e0d2c33d362322f2a06,livros_tecnicos,32.0,2228.0,1.0,1900.0,30.0,6.0,30.0
2b250e4c796f4ce9da7ee0465bd1b574,musica,43.0,656.0,2.0,783.0,16.0,8.0,15.0
6c90c0f6c2d89eb816b9e205b9d6a36a,informatica_acessorios,41.0,260.0,1.0,775.0,21.0,18.0,26.0
a98ce95e720b49857fedbcfbdf21e8de,utilidades_domesticas,55.0,716.0,1.0,1400.0,25.0,35.0,35.0
